DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FI2,2020,83.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FI2,2021,84.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FI20,2019,83.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FI20,2020,83.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FI20,2021,84.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FR,2019,83.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FR,2020,82.3,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FR,2021,82.4,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FR1,2019,84.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FR1,2020,82.7,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FR1,2021,83.8,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FR10,2019,84.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FR10,2020,82.7,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FR10,2021,83.8,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRB,2019,82.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRB,2020,82.4,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRB,2021,82.2,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRB0,2019,82.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRB0,2020,82.4,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRB0,2021,82.2,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRC,2019,82.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRC,2020,81.7,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRC,2021,82.3,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRC1,2019,82.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRC1,2020,81.7,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRC1,2021,82.3,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRC2,2019,82.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRC2,2020,81.6,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRC2,2021,82.4,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRD,2019,82.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRD,2020,81.6,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRD,2021,81.6,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRD1,2019,82.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRD1,2020,82.1,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRD1,2021,81.7,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRD2,2019,81.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRD2,2020,81.1,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRD2,2021,81.4,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRE,2019,81.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRE,2020,80.4,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRE,2021,80.5,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRE1,2019,81.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRE1,2020,80.4,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRE1,2021,80.4,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRE2,2019,81.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRE2,2020,80.4,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRE2,2021,80.7,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRF,2019,82.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRF,2020,81.3,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRF,2021,81.8,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRF1,2019,83.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRF1,2020,81.8,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRF1,2021,82.9,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRF2,2019,81.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRF2,2020,81.0,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRF2,2021,81.2,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRF3,2019,82.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRF3,2020,81.0,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRF3,2021,81.3,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRG,2019,83.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRG,2020,83.2,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRG,2021,83.1,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRG0,2019,83.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRG0,2020,83.2,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRG0,2021,83.1,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRH,2019,82.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRH,2020,82.6,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRH,2021,82.4,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRH0,2019,82.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRH0,2020,82.6,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRH0,2021,82.4,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRI,2019,83.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRI,2020,83.1,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRI,2021,82.7,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRI1,2019,83.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRI1,2020,83.5,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRI1,2021,83.1,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRI2,2019,82.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRI2,2020,82.5,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRI2,2021,82.1,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRI3,2019,82.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRI3,2020,82.8,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRI3,2021,82.3,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRJ,2019,83.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRJ,2020,83.2,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRJ,2021,82.9,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRJ1,2019,83.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRJ1,2020,82.7,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRJ1,2021,82.3,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRJ2,2019,83.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRJ2,2020,83.6,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRJ2,2021,83.5,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRK,2019,83.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRK,2020,82.7,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRK,2021,83.4,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRK1,2019,82.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRK1,2020,82.1,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRK1,2021,82.1,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRK2,2019,84.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRK2,2020,82.8,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRK2,2021,83.8,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRL,2019,83.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRL,2020,83.0,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRL,2021,82.4,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRL0,2019,83.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRL0,2020,83.0,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRL0,2021,82.4,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRM,2019,84.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRM,2020,84.0,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRM,2021,83.4,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRM0,2019,84.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRM0,2020,84.0,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRM0,2021,83.4,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRY,2019,81.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRY,2020,81.0,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRY,2021,78.8,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRY1,2019,81.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRY1,2020,80.6,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRY1,2021,77.6,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRY2,2019,82.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRY2,2020,81.9,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRY2,2021,78.2,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRY3,2021,77.2,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRY4,2019,81.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRY4,2020,81.9,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRY4,2021,80.9,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRY5,2019,75.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRY5,2020,73.3,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,FRY5,2021,71.5,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HR,2019,78.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HR,2020,77.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HR,2021,76.7,b
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HR0,2019,78.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HR0,2020,77.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HR0,2021,76.7,b
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HR03,2019,79.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HR03,2020,79.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HR03,2021,77.9,b
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HR04,2019,77.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU,2019,76.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU,2020,75.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU,2021,74.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU1,2019,77.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU1,2020,77.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU1,2021,76.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU11,2019,78.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU11,2020,77.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU11,2021,76.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU12,2019,76.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU12,2020,76.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU12,2021,74.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU2,2019,76.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU2,2020,75.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU2,2021,74.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU21,2019,76.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU21,2020,75.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU21,2021,74.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU22,2019,77.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU22,2020,76.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU22,2021,75.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU23,2019,76.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU23,2020,75.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU23,2021,73.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU3,2019,75.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU3,2020,74.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU3,2021,73.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU31,2019,74.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU31,2020,73.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU31,2021,72.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU32,2019,75.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU32,2020,74.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU32,2021,73.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU33,2019,76.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU33,2020,75.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,HU33,2021,73.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,IE,2019,82.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,IE,2020,82.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,IE,2021,82.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,IE0,2019,82.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,IE0,2020,82.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,IE0,2021,82.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,IE04,2019,82.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,IE04,2020,82.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,IE04,2021,82.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,IE05,2019,82.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,IE05,2020,82.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,IE05,2021,81.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,IE06,2019,83.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,IE06,2020,82.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,IE06,2021,82.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,IS,2019,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,IS,2020,83.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,IS,2021,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,IS0,2019,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,IS0,2020,83.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,IS0,2021,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,IS00,2019,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,IS00,2020,83.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,IS00,2021,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,IT,2019,83.6,b
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,IT,2020,82.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,IT,2021,82.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITC,2019,83.9,b
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITC,2020,81.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITC,2021,83.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITC1,2019,83.3,b
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITC1,2020,81.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITC1,2021,82.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITC2,2019,83.6,b
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITC2,2020,81.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITC2,2021,83.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITC3,2019,83.5,b
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITC3,2020,81.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITC3,2021,83.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITC4,2019,84.2,b
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITC4,2020,81.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITC4,2021,83.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITF,2019,82.9,b
